attendance,midterm,final,assign_avg,participation,study_hours,age,gender,weighted_score,lulus
75.16495222070695,67.79496997557267,62.99364651391942,89.99542686356,78.39411216714532,9.663347345144242,18,0,69.15440049886737,1
78.78936290740033,84.45818675192365,44.00190072959076,84.35218804686399,75.53163011182097,10.400851862977111,25,1,67.37241680847426,1
90.43837748934675,100.0,87.11270534755383,74.53176576746947,70.171121616487,11.831728220862736,25,0,89.31537087741718,1
77.83873368282863,61.637623224882496,61.73055261359994,69.98508545080931,38.582370857481756,15.230434031077053,23,0,60.20401596622209,0
87.00698589581975,49.45295530631383,83.85938398744153,50.69030552266348,97.11145871420696,10.02463062184285,25,1,68.1051121411892,1
85.79811839903813,68.67576927473118,42.44844273432247,62.14977097578674,57.78284720389868,3.7758768001333296,22,1,56.44294662159001,0
79.62639652394182,100.0,85.38896007448963,97.93702904567668,80.08966512766034,6.972219499512874,19,0,91.95825344712955,1
100.0,57.944881480454036,53.83242106078828,59.6345331479704,38.739313868574925,9.23132949005554,25,0,54.54830571815146,0
89.4815902231801,94.58675208166102,82.96146178599787,77.27375785465297,46.410806709844394,16.272904166023295,23,0,83.3877420035133,1
65.09097413342393,95.1655122111466,72.21409601754651,87.08932767834239,98.70174798444471,2.408778086302812,25,1,85.53095085775595,0
87.60694314769428,61.69617637438008,57.690908709050326,59.940927983972486,63.05395422084314,12.81030602090091,24,1,60.05432225385373,0
79.02453535231612,78.53474618777913,65.8944553060983,77.216525697373,99.0655095208509,8.719657478185667,20,1,75.39988411937335,1
93.46673334796225,94.42594934692806,82.29477685435052,86.25498645012786,68.43538681882964,11.351322140917922,18,0,86.15732780740717,1
75.21719261567299,64.3130838851877,73.58841679672851,75.149991862887,33.16204454084285,7.592021133456272,24,0,65.99180391313948,1
84.79503558533102,66.94629459846458,80.76619470708727,100.0,87.84135199463441,4.630269479494695,20,1,77.86913092168417,1
90.39227278980457,61.274786290770344,100.0,54.97680889346166,58.202153644887844,11.003491117605328,20,1,75.8278107701431,1
93.79995194170121,54.778649039607,48.53637582433423,87.70474235860655,83.97377627034086,10.617724108422484,21,0,58.49386180847124,0
72.13943592944223,60.26083682400989,96.25818862452937,72.92637915124243,70.50421735080164,11.888227862958887,25,1,76.95066982962013,1
79.7973876415905,51.64089599856615,73.5653390628482,84.2630418580401,39.13763544114259,7.946781458485459,23,0,62.42256175448402,0
81.19294688839044,70.51125202388839,58.51823927515308,80.29568582039096,73.28589530741138,5.600711906720603,21,0,66.96995463239682,1
79.40910767426288,58.450401534120374,52.04529561391515,66.20212563468004,100.0,1.7648520199046338,20,0,60.818491422682214,0
98.6424,73.50678867686122,69.1631941383445,77.74795670951208,79.85972917028919,11.277493072557625,25,0,72.82876171406241,1
88.19221710960954,46.66156530694559,85.82475167886689,52.705182583220555,68.84964493989074,9.695557929775944,18,0,65.15000954663613,1
71.03356045664954,74.96320348321686,70.08676319433698,82.23897000685673,91.50686803913796,4.1368694685441625,19,0,75.39457047562101,1
94.12101947054776,82.50293442413387,94.66732395371021,78.5779015918863,74.21336930406221,5.845705306813503,19,0,86.14723044073249,1
100.0,40.09396536142817,50.23236464922662,82.66392202371723,74.19068460525588,6.132964752194238,25,1,51.81599266715923,0
93.46705260551147,75.61084854771359,71.81866578230918,87.6974199010458,48.16749655681795,2.0680622720703274,24,0,72.55829737779548,1
70.44870034045987,88.41503488709938,53.214098333803214,79.41143808251653,74.67696051579196,4.729270413579465,23,0,72.06049314819188,1
80.50005927133748,51.855384719631914,77.45447823937452,76.77707303757931,90.7088683283389,3.4646785727745835,22,0,68.4725393201944,1
98.31151149186623,95.08858580256555,85.3033108514595,64.42717996006449,53.278756957999505,6.350083952448253,22,0,83.92735235341642,1
78.26570534381219,76.28528514049067,65.6885730947842,66.45335083621138,98.48991642493895,5.045210006681749,19,1,73.283870020225,1
90.08059428146228,59.424822163623865,32.936792150592986,89.24081544212797,68.16587951709748,1.491980316533005,20,0,52.68531522160929,0
93.08874053429336,69.16346383513441,74.98422220194742,92.23602486847174,52.244609769229186,16.090360922277924,20,1,72.10713787860281,1
73.87309528421916,78.37490368782584,78.55107827600264,72.14267476425535,89.95264153840489,13.010162924116923,21,1,78.97992441579743,1
85.147146439382,71.14008087118617,78.06442132442547,75.5520329670393,64.26411528523461,4.883922313920058,25,0,73.66341570347205,1
50.729726599309274,78.08133988669553,90.53673287733231,64.1446275000748,85.19029774972216,9.08968558661444,23,0,82.38072163059084,0
73.89852358665709,56.1898961038095,55.93419480526427,89.07308214320933,64.16482735482926,9.66986035928518,25,0,60.17342731343338,0
83.2167184860684,72.54041236054117,82.20324158175674,82.98500188430134,68.80347712940193,12.764343419093908,25,0,77.0763094782895,1
73.6645681803515,48.79428254642529,89.88761268716962,98.294609237565,79.87120408668584,4.7255798933596855,21,1,73.28933942586305,1
99.8424,68.33160907976949,45.32118623990225,64.46012307384314,75.81794115180011,12.368427135929704,22,0,59.488924550433026,0
70.84098622039367,56.44138537802815,76.79477738878465,70.4639052117814,30.08936439096523,5.80837878317226,25,0,63.34979206699979,0
81.54195513303017,58.9670508611535,64.43730253488492,77.77735107030686,47.57512519811216,2.6565503833255466,19,0,61.89698898525727,0
84.94980577286091,88.54139762815656,70.77715990347531,82.75787445270925,88.58819969581631,10.89654623725799,24,0,80.8620304275053,1
97.55513289066116,86.36965180891403,77.21514725307505,72.41198834942841,67.35726822196905,13.163033696489713,25,0,79.41084528193538,1
70.4837784882056,79.13707181360766,64.69157153829671,64.5244669145556,59.52537394457156,18.351635894122737,20,0,69.93644142667448,1
97.77403752154959,53.61530852991132,61.86437881257582,85.57689034708285,42.82851969485051,3.201098939639146,25,0,59.03241594118819,0
85.24473061019586,65.25387325457797,72.51228626232037,83.65362435054698,48.40527357448303,10.795678740323154,19,0,68.31235359926234,1
76.32731348952048,88.19646549968775,55.69131091705796,64.0047107932353,29.564027200761053,6.360795024825868,18,1,66.91198436609793,1
90.7634347426327,72.12575370459857,55.712623066722216,91.26531361326595,67.97438562596935,11.133434842096126,19,1,67.05932063245184,1
87.6329969557347,100.0,82.19059924434755,89.04238451035924,58.03124838837906,2.1180417950749977,18,0,87.58360298761285,1
79.94023122841206,75.89976759091557,54.76808947262016,76.61155796697352,50.668242180293696,2.9489208972057437,21,0,64.99512284014102,0
85.6404208499002,72.88073674735047,81.99468751363818,75.95517434851244,68.63753149664093,4.896500707334065,21,1,76.4094402889108,1
81.0892640313824,65.36325303696248,78.93886939280927,81.64869325339089,77.27941261705476,8.315856182672338,22,0,73.61365955895327,1
86.47757345251247,72.00311357173423,46.11289906814105,64.6595631569249,100.0,5.435674933846578,19,0,63.7123613716426,0
91.96370674521046,67.71295245429184,61.83653021496517,75.36037774996899,39.76233160873573,10.636217375653679,19,0,63.33206400357328,0
99.9424,80.62163015032885,89.91164104571058,49.17139746468983,93.18762086601043,12.107578473031658,18,1,82.4492103114858,1
70.7642450117315,84.35053475191876,57.28251703290478,85.51746774603522,89.46203122030144,10.398310164981423,21,0,74.15117061056309,1
99.9424,58.21015809238076,65.03393606535919,56.26208133069768,54.41814521246599,14.475150558643472,18,1,60.36566031741235,0
65.82152200477498,50.03150569663333,78.93091339877844,93.04103794114799,74.06471909172062,9.663306517821372,21,1,68.29554334145158,0
81.62454904964416,42.456919403450556,83.75085763923893,71.0385588724026,60.847335013247694,3.1324131586393316,18,1,63.671700205640825,0
91.82557206484577,77.61986990368815,68.22691670933257,72.45999621682587,73.71377160837478,13.453506054153358,21,1,72.95609142772837,1
87.75231867735033,53.449500907391894,63.03734707962538,67.46719312698593,100.0,5.57937505757601,18,0,63.3414585075055,0
79.51540480179406,37.706641105712755,93.33554792547761,71.54353351293508,82.11212465262626,11.64167399874228,24,0,67.78244142903227,1
82.76117749642725,75.82867906796446,98.08349495696368,92.02237614177645,80.17216746466885,14.294936866220425,21,1,86.78432397061579,1
78.21239065341167,100.0,86.68287076172693,45.14629612157905,61.39381360090715,9.826752042921596,23,1,85.3271592769394,1
78.24875243055789,69.9089363269016,73.27977213847537,90.32358463305826,40.3188667015133,2.015364747341401,18,0,70.33972851960795,1
94.43842097021026,82.57736161677462,59.8760141753861,79.05628177322049,65.83063578919185,4.327151333960834,19,1,71.47004207310552,1
88.41255485965047,71.22744037821347,59.54333390165152,60.515740225713415,94.1321630972783,13.290977867540542,22,0,67.77310004424518,1
79.21330404739345,68.51665520213287,79.83771157898636,62.096251283409146,39.45664286820705,7.323509257428735,23,0,69.4970361276093,1
94.93839875433251,83.78614724481653,78.27597331333025,95.11671632649843,48.8982126364661,8.318294139768664,23,0,79.22634111955517,1
86.71539520876608,65.64588183717024,93.02397889419645,63.65391744068722,72.52535472468136,11.035297664654436,18,0,77.08587150908353,1
93.2710211883896,74.01088471107855,81.75675138804209,61.15979387284849,50.30690430305475,10.785291448321294,22,0,73.45372425723858,1
92.03868841923612,74.8254670929402,49.45379547360273,88.64777450837676,54.14953105769575,9.115199249541842,19,0,63.99143558322443,0
77.65244989077928,59.978643195354266,87.77921426584378,79.06263451543097,61.528028365436455,7.165326515118137,23,0,73.16220927256596,1
80.5405895980303,84.88063524304785,57.02909059028381,63.74489308156321,42.68765191619701,6.749326217070571,19,0,67.40714483310869,1
91.11533605123262,67.37560364956887,66.24043092071473,77.59949970485543,50.51756307567263,11.431595301165371,21,0,66.25812010616626,1
89.74610265433465,58.66382260760733,75.75300309377542,62.69096779631667,84.06855833574618,10.214278124271173,25,1,68.44268289375938,1
84.63338406035852,78.04764765355606,100.0,88.20985678107127,43.85260435538072,6.970799997528841,24,0,84.42530517506762,1
87.31567383308781,56.52298027313444,100.0,87.7364515784776,38.04255731010325,12.328449251972563,25,0,75.18709299811186,1
95.91904895788424,70.42271736053692,81.10084588704274,81.38407438586331,57.399500409322116,7.483863539480865,25,0,74.48778277855041,1
78.2266861116417,69.86321505033695,69.25205071919419,79.3399327349642,84.63911005019692,4.593351302662427,22,0,72.04401058632857,1
89.11337381170037,86.28843348747367,80.01758472720826,96.13425749840849,66.0615638400622,4.964117204386621,24,1,82.74198941971986,1
82.12047347566106,77.12047349319928,85.31483138810754,74.9962359286587,60.708378437687635,4.085036654760936,20,0,78.54458338915737,1
82.96558796772779,69.62459561882284,67.18998561664212,60.81751049495038,70.88717595031214,6.9103599335852515,21,1,67.89630113871223,1
96.93016851987191,82.26649448800431,98.92817033868484,80.39368695398768,35.08585134280696,12.934897113344771,22,0,84.02581976035512,1
93.0965634898803,90.8531132352597,75.45106138787104,100.0,79.89411307550066,4.779619275877964,18,0,84.51108115680236,1
94.27749636000638,78.36715459527794,79.46614633637091,62.822886081769774,77.66870062807288,8.75390304407241,24,0,77.18247904364381,1
98.69718807154328,70.15528929765071,81.98886378081693,70.66244679967217,61.813830518085574,5.373242617490347,18,0,74.10528896316283,1
83.85243841632759,50.32245651474761,78.32379915921683,79.99735245721743,90.11849023592833,6.95876383491425,19,0,68.47008653890036,1
89.96192971294964,54.02329505386941,84.58410750704418,74.35314181193112,47.45007802093923,1.9598351520589912,25,0,67.62328300765247,1
82.53973243406543,65.42162943467999,62.741202201796156,63.21235703547222,92.55817986507138,7.11784708337385,23,0,66.84218634464482,1
88.08406352488441,60.85731696761076,63.62547369080954,88.46229427476565,73.08987331190502,7.225178480780151,24,0,65.94833302203519,1
83.84096945632315,67.19543045521831,55.497686505424575,100.0,63.26894820243653,10.16115177614278,20,1,65.40414160450081,1
86.91235964992718,70.8497488734566,78.59251845930339,77.35357750828689,69.60252729263377,8.893123653021481,18,0,74.47251741319606,1
91.89397025436914,77.94539131535096,83.6840475526817,64.151180523168,67.85470468378116,3.206431500191819,22,0,77.852364067908,1
77.76019316766528,68.94251832911362,78.86659299227829,56.4124736993583,94.40565792835434,12.33679297617417,24,0,74.20545769132802,1
99.8424,77.29752465739303,97.11738650021306,78.09571177465418,48.466417450579726,8.84121216088798,24,0,82.42217738556582,1
76.08222618500298,70.9671162221518,71.9160597175643,88.24652811979509,54.74961521706803,8.793574068709948,23,0,71.45288470957276,1
73.50051387212268,40.36800150469193,82.03112483388769,80.70201295794458,90.7260578414496,7.963270586459444,23,1,66.10245761537126,1
97.32350873500069,55.90996909271868,55.624486857910284,74.97115390897375,58.089301296322816,5.928970211111121,22,1,57.91982790078125,0
91.55902693962935,67.83868666417577,66.19350446288398,67.92874017852833,88.01066154663184,8.871209358994903,23,0,69.20681662333992,1
91.98359817052156,51.85457885738339,82.43306636348666,61.89403640738293,100.0,9.902353743714329,18,0,69.90446172908631,1
92.0258550926428,78.99893094994307,84.73653166114715,85.01701591589858,61.96409946116733,1.0124172346177804,22,0,80.19229658214269,1
84.81993227153086,92.96126248515546,67.59049578503726,85.96525945662702,83.6272465315061,5.844956650615617,25,1,81.1799539068904,1
74.16985628514168,88.28142777545975,70.92601122212899,56.451242559711204,46.926154373202834,6.9802121183856425,22,0,74.02071529232691,1
86.70044558193727,66.79835693604689,49.231893799787855,94.07806773816822,85.09466596135618,9.024682422777113,19,0,64.32937366428634,0
76.87078288487888,92.36089205274928,66.64456198790086,81.88885465072802,73.98847971973534,12.773244023708504,20,0,79.1899150533064,1
95.8935973341775,72.23001185803167,85.35574745279679,91.79513574174952,79.4607656432043,4.913036741612871,24,1,80.15989386282678,1
83.67182618497861,64.94371043322941,80.6280752415985,58.89446701817862,57.088558559292096,6.008152612728632,19,0,69.82701682767824,1
77.88742803207488,60.7989600468859,79.50998582071814,58.610110135014736,36.77833168865655,5.949863557413799,20,0,65.66242252940876,1
82.92854158347006,65.46295470267808,72.7466053077144,73.21236828279244,80.0650412949901,4.793889639581834,22,1,70.61156496193526,1
89.77171454275624,64.17734772188157,72.10594737942264,81.03341312274233,28.731936950410912,6.61125401955095,24,0,65.48985304783702,1
80.30515447196026,72.55624333563232,62.09518290789829,96.55632987512357,63.652990155149304,11.083208879951885,23,1,69.88150250043954,1
76.7201960443357,72.40860971574797,82.48242630303803,83.47294696578157,88.8236373283994,3.7846580185426175,20,0,79.1860728369325,1
87.37927211491913,70.04569030230121,78.31459416584084,72.0878246782556,73.83795471746072,9.711257580611612,22,1,73.93669172682846,1
87.79206571108722,76.55407254619524,79.380282719892,62.6835695080093,100.0,1.192391079926658,22,1,78.64209905723584,1
80.2729682462887,87.85969412179512,64.1094773599863,89.7600068726298,90.50218305163547,5.754648014231176,19,0,78.8138875851391,1
80.23201694381677,84.24331203161985,39.69985620193133,63.42353489099142,56.92203223348847,6.682042799128055,19,1,61.61182400586846,0
85.46289937357636,47.726530473251444,88.45729067630543,94.54162265726785,70.54626759702877,14.699438691656258,23,0,70.98231748525242,1
70.46155658502677,31.691182976470678,64.81743815987394,71.58738420472189,69.05258594911128,6.900790780989248,25,1,52.66744546992118,0
71.26776225623445,84.01479866858911,59.058363539353195,94.0869848714142,38.35646473307746,0.0,21,0,70.4736098436261,1
75.95795778747564,49.49681952376868,82.4021836787099,83.14717548071134,51.19202167031294,0.00444437255500052,18,1,66.19352099609387,1
83.80792848288154,66.62851897160975,66.11981040121306,73.3560541266905,58.784781860402795,8.136118345386723,21,0,66.31341534783846,1
88.05147565598006,52.448304609109606,87.89904576069932,68.76724353808648,29.27558994288127,10.455083423159635,21,1,65.94322349602035,1
100.0,42.970293436299706,81.25508924365046,70.90910547184704,70.94986936503285,9.501823430509011,24,0,63.87605055566806,0
93.41899623202019,78.12194092307182,82.25353984800716,80.13980030850286,65.01856310693918,8.67028042320396,25,1,78.66602864997581,1
81.54301470036573,81.3873274045397,51.51066433199199,75.9258779546126,36.542121973768516,12.649038390022667,24,1,64.4059966874508,0
85.75223792097312,61.35234398909921,90.179159780796,67.87426310317554,78.08425730554664,5.8416351170514735,23,0,75.2084535488303,1
74.81710635362191,31.134365617826354,75.91875796850785,73.01242307618841,84.31745489381919,11.579642224107301,24,1,58.554237231534444,0
85.9572686400761,61.806333276212754,66.46084291130695,75.9429243566298,74.54068957729778,1.4719404598943306,20,1,66.35523186840064,1
83.05581361079862,75.8770600810382,74.15082701013377,49.45519086702225,63.518636495820594,4.380208668247735,23,0,71.30853757275307,1
86.86958560338088,47.81632646838807,45.356471506525196,80.49801737746438,81.8288430350371,0.771834420272735,23,0,53.50180523121546,0
76.87009056447677,72.75039879668734,78.12979217221006,63.243345303398314,83.60440720953382,6.900618797320831,22,0,75.03685163885217,1
90.93586514241173,69.77035226240507,56.559427377268925,61.16001116153106,76.14807139439377,7.81495513093463,22,0,64.26272011146207,0
100.0,78.68937249401633,51.70994571234698,54.75186783467147,53.50775499130478,8.456405968906079,22,0,62.98568956514295,0
85.05479851543141,71.79370552621229,49.16461220673163,53.473290025585314,75.53201531022361,8.247533411548542,18,0,61.28385762675846,0
87.65951722098941,55.40396588677667,88.69032562484888,58.734629962652534,93.90961301650958,4.289786676753089,20,0,72.90214090256643,1
90.54383991711111,87.94857252496737,62.561049094608165,66.49174850843411,58.067418827765394,7.239036622347137,20,0,72.65976538145017,1
80.83019528114164,67.62205640459545,95.00591564874749,98.43910965031881,100.0,2.0102133255770056,22,0,84.89509978636906,1
88.38332481810416,69.59043190735102,63.96297805421553,68.68944388925755,59.487381320292315,13.452915900529002,21,1,66.23904650558161,1
83.26832400781794,56.00098061390206,46.3896306361058,77.13300127521637,70.64814026680273,6.785495708407996,18,1,55.73435865420506,0
85.1191609854883,63.35076623212734,55.25213340077011,79.80577663807594,56.550288079873276,6.044455523825235,21,0,61.07676632495391,0
75.91230216144533,56.727959289596484,90.53717430010408,76.57278223459018,74.46541671840522,14.35576131377633,19,1,74.00987333117976,1
84.38750174258942,67.40580910114866,69.66152733095,74.07067847128808,35.15556614729449,3.031013865803083,20,1,65.74955903469773,1
90.1223829124545,95.67562720213516,63.77569055264099,60.65647483680907,59.07916402366558,3.4976515438721236,20,1,75.75409098795792,1
100.0,49.421482856029655,74.40027338779181,92.41113057935054,48.15757599302866,3.6151187005257395,21,0,63.58557315476651,0
94.43510826085206,45.79657903184888,79.52674104251318,96.68635972365462,72.70676695784582,7.728514473202073,18,0,67.06864069789488,1
100.0,92.06755491240412,88.76098223853691,54.80809567052777,89.88894751017816,9.72652651855039,20,1,86.801119178447,1
77.9689243711195,66.86014484272201,93.7274884483939,62.71165690936344,82.92012374229103,10.958701872471334,21,1,78.79823138161181,1
92.36560636720678,59.963908920101254,66.60347031316371,71.64227589147593,22.566812782822154,18.287981269979873,23,1,60.0478605607358,0
84.97582005738352,85.59857031094114,52.10928470876942,63.4255464610777,100.0,0.0,23,1,71.425696653992,1
100.0,60.91576690394704,65.79802258315085,81.07158664147039,75.90559881241737,10.434942356497668,24,0,66.38323434022793,1
76.75941714644848,97.39014570320404,75.9042075987433,66.26073357112064,54.47001719014,5.771477709711075,18,0,81.390816396905,1
76.74518157819223,80.16888807008904,57.54361610684084,100.0,73.14255837981882,5.654339404444906,21,0,72.39925750875383,1
79.94847354555978,62.68132887781446,57.642736276574354,89.28658313212316,73.52379645005385,5.52091148698449,24,0,64.41066401997324,0
64.70344275690194,100.0,77.15681822324828,77.55088836758658,56.66302566096873,4.364921316768107,23,1,84.28411869215485,0
80.68484978319239,60.914276154949924,71.27021472644323,87.32383515983679,73.95833334684151,14.738099338413807,18,0,69.00201320322509,1
77.25107338446301,81.13143058013961,72.4919549311738,88.2708050922877,57.850554247593855,11.36918930805561,25,0,76.06149013851352,1
87.64633786476207,74.48938870609737,60.62256997949896,68.23263014330108,61.912760146199545,8.0927839142295,24,1,67.0593225031886,1
89.0599597577716,89.52611934098198,68.54398928691349,65.20539306549642,56.27441728489831,13.404063009948,25,0,75.37602448619766,1
100.0,93.42266795090279,58.136502835975435,75.93771675563578,41.34657420520695,1.9498841388044976,22,1,72.35209741083557,1
93.1466383818605,70.4800622359865,85.3529761668718,85.33963349397533,72.91672940430767,2.6771794746762954,18,1,78.15885165097163,1
79.97336344337597,58.69873194480725,87.52874002085629,76.66872478384101,81.70598873032677,0.0,19,0,74.3284601376822,1
76.75825328651642,76.89958214408675,44.307182066428595,56.076042213708035,80.29767192152744,5.20234183950685,22,0,62.12007709772969,0
89.86159171506506,59.834269453718406,58.05733709711385,65.3661066725899,86.39850505270468,8.646794106819012,24,0,62.33310379286236,0
69.94006792979357,100.0,49.55206117364881,74.11232563686747,76.48680420029737,8.411434311729336,21,0,74.88073745317601,0
100.0,72.04802996624106,62.249640983896526,74.09201274809004,59.34549003566193,8.597367644239522,22,0,67.06281865843023,1
95.43680120721287,64.52017673031837,70.74843045314459,98.6705061214777,86.79327728862378,2.3557726757356727,22,0,72.65382121439534,1
81.45064347895294,72.77020458797362,50.255321704522046,58.368144691212024,42.8496492031613,11.212618970456088,24,1,59.3319899064356,0
68.01105470909123,49.793105657054554,58.1721028031203,81.0670709020305,51.986572349750396,8.958510072955992,21,0,56.491447709248035,0
99.68112374165412,55.42578942234023,56.94063941877752,92.86935729993948,50.71599857153511,10.932217125863994,21,1,59.30510712359457,0
84.99700154747381,88.00620861916639,75.10900994098417,100.0,91.6011211827862,0.4289512896397927,23,0,84.40619954233884,1
98.02056311973462,60.14658581542906,73.04016505554375,70.14723092179247,88.85577028280152,9.24596343519116,19,0,69.17500046884852,1
69.99812341205633,54.296335259770906,61.1739366999412,80.8971534326424,79.7461047408999,3.2489390403298923,21,1,62.252434601239074,0
78.94864977046228,78.04979128790929,74.65231308209097,81.83712428638377,91.43859730423594,6.410706989794552,20,0,78.40841390706208,1
84.99483699718184,87.78556231994496,63.79979873119102,77.3457807786395,52.414344351760235,10.137459594545533,20,0,73.61015693349435,1
85.81220593764742,80.784299659976,67.9251733451092,73.81385758512833,76.97190239721961,8.364374425023653,19,1,74.56236520026887,1
80.84174528520757,84.94071528708724,97.10178135447805,80.23170467400055,67.49651143233672,4.593840080882725,18,1,87.58982026725984,1
91.170899323475,58.64807367145809,92.10691577685522,44.61304697736378,86.93764207769829,8.025092624737674,24,1,73.45706468483154,1
72.46619570617405,48.67283999887235,52.506281446086035,83.18483388075157,67.69551534895605,1.8738587390254278,18,0,55.55968350095412,0
83.51860514978708,92.5200047793323,84.44598626818762,76.51413484394361,62.30114223179838,12.601069583593183,20,0,84.66792412658216,1
86.54535631711899,65.15980241736797,84.17094831737388,72.33030123866081,80.8181703712198,7.178863922014995,21,1,75.04714745488481,1
88.28678834058748,66.23750475317429,54.776050668710724,99.56234634863469,87.52338334382466,12.474199777021305,19,1,67.11399513799995,1
93.0585487808889,89.92291212773587,84.2816646563229,66.90079177451338,56.63309610306396,5.893873251615828,18,0,82.03521950138125,1
73.69597908162132,78.3434501410099,95.06897877618829,70.16308813121964,68.77848657295247,5.905696046373668,18,1,83.25912903729649,1
70.40125829264377,76.83831658122412,55.16182790633379,98.89863962645681,48.831187327166944,4.943252853448614,25,0,67.57304049038554,1
97.6191682189851,100.0,58.237457684786044,65.01526434180172,20.03877965014121,11.504695726772301,24,0,71.80038747310873,1
86.46554011979592,60.347226544297854,87.26492200265254,68.39861660476153,74.00919262827458,5.162275370686096,22,0,73.28564034208377,1
78.45753463443447,83.91760192121856,76.07242966238472,73.23569491882981,82.17810712509264,10.578381729660705,20,0,79.53739283783355,1
99.8424,70.85519687345626,80.27214412859286,85.08881378555459,75.24133618173451,6.470190409322839,21,0,76.48395139754857,1
87.29914634292858,74.02888418294886,77.10883824600745,77.49363008823975,31.008765644912657,0.0961468004335213,19,0,71.30532854489778,1
97.73537184063827,92.92702639618798,77.86043881392216,59.48849583417285,62.98301139847051,5.718743728854136,18,0,80.5621368073084,1
84.31758481410108,77.61753634434436,52.102918075333754,68.61397724247372,25.633044798978375,3.2835671425486073,24,1,61.31288397201646,0
100.0,78.07444118574449,87.70976559932173,67.71174680145346,97.3940221530837,8.13561089472935,22,1,82.82425960948021,1
100.0,86.08761005964703,89.54384988641661,74.07334745732345,48.27890835763828,3.238369057302039,20,1,82.48780955992163,1
83.45275851520927,64.52570905685673,68.55913883897958,80.11012390355795,95.10807218919793,11.703900402858467,20,1,70.7557587676101,1
95.85810950954355,57.4118549899149,71.34784575279207,80.01846907065567,88.91739287368291,7.635696558587891,24,0,68.39746649151665,1
90.09615949585147,54.327862089684494,49.03338746166417,53.68785895141917,51.98819294927877,7.2896160209650445,25,0,51.91210501060927,0
97.32871557532349,40.50465115935997,79.71382134026753,87.76729185073027,47.3443009746451,10.623568551150331,19,1,61.59854828238854,0
75.19316539419896,100.0,80.58086162571216,78.03082615195949,77.00740432772676,11.85562773630345,18,0,87.73616769825348,1
93.0029145999844,53.451874514174754,71.06713474501034,91.61438457112688,53.11351925633858,7.919604992921394,19,0,64.28039408642059,0
93.72664486849587,66.68119564621342,88.86530039805754,80.33037992748807,72.04969284316415,4.915198801802838,24,0,77.45660569477361,1
66.55500513576885,65.84780050166619,66.98884153530089,88.21587549282914,60.34344818386163,0.9041215355514822,24,1,67.99058918245592,0
71.80981487334225,74.61110046713651,80.469088888404,80.59854373740153,34.376831710687334,5.25580097185928,19,0,73.52961328702509,1
63.75007822239899,82.23605818808946,56.705034919618264,91.15470907443299,25.39063961751082,5.531151013408154,23,1,67.23097211227747,0
82.44833165555441,82.90710232539618,71.64671773688643,81.26700763221334,74.53368496989194,8.428229811969187,22,0,77.40159728512359,1
93.11782255795963,61.25383842146592,69.38468613145746,73.82501704268515,58.768845073387496,6.619412475447891,20,1,65.51479603277662,1
99.8424,67.49317429320382,75.37961883061412,100.0,58.93820366171735,10.751731888205713,23,1,73.04293761569892,1
86.88334780419774,74.2386992573245,66.45709606749962,85.66844546735871,83.9172767818757,5.548066914917242,21,1,73.23689035485309,1
100.0,66.26963310724679,70.02791106492498,81.88493305205296,93.4688455326489,7.771835332588233,20,0,72.0543955273389,1
69.84138541785109,94.1101836402999,84.3907075716226,59.68434700153997,64.54910557276382,12.735949772787556,20,0,83.82370174219938,0
66.10857560644844,77.36462427457377,65.44853644142674,59.54030859043755,63.18802586180277,9.367300855819867,22,1,69.39809773162425,0
85.0869230110338,81.02316679074727,47.90134348891981,78.51258578570224,80.00286066227767,7.759849833245742,21,0,67.42134875666483,1
88.68305448939307,79.94321903001119,98.24375856308131,76.74625437321889,42.86128860600849,5.592222232259292,18,0,83.23554533515976,1
84.81545251905906,87.60210786227987,92.72181118035729,67.63052921990021,74.46306109495394,5.467074413140091,21,0,86.3389266485403,1
65.26797899960124,72.7153233805556,52.616059573415725,76.69179239534472,81.03771943644308,4.597546988192208,18,1,65.90550436476731,0
85.05119960487212,50.5475207806623,82.34561707867792,94.06352313652314,83.60460416835258,5.835972536868402,25,0,70.92406787422367,1
72.89770499495147,75.99531927628962,64.45537844172985,83.34482969460359,31.2649459499507,11.022663354977258,25,1,67.64125665166321,1
91.53912548830039,60.22964659312257,75.9523082299659,61.30789788296714,54.772894603821186,7.112446914830925,21,0,66.08086117791423,1
89.80838246096847,62.07074977375365,76.4133619352024,73.66189407428467,52.43473494353067,2.6009077224750756,19,0,68.00330758536396,1
76.24360213672644,78.7954602813264,68.48388299525517,65.34040222976927,71.99773908818426,15.072677172239134,24,1,72.64555144242799,1
80.60373082663307,88.57424607150453,60.24351501620406,70.34760100309727,79.61489159535968,9.279860764580652,21,0,74.52335369492914,1
73.05026478111049,70.31907365104092,61.64188421525611,70.0366120124443,99.93420814891962,2.3722263979473226,23,0,69.78146516265521,1
85.11560902726829,74.63249518898445,58.257121267781365,69.26825300875194,60.10069039263854,6.232604291036704,23,1,66.09274092284538,1
95.29382320501239,95.53322416952857,59.522666876543326,59.93837553631926,60.04855003381572,8.44354553131367,22,1,74.02104897544227,1
75.08513953664458,73.61129769232852,70.99232564925967,73.46814382178172,92.99344037757494,14.818368373189507,24,0,74.48760775657094,1
88.18286515517843,100.0,61.26360016333872,68.27270835783229,75.9315387706061,3.567550166964523,24,1,78.92586477817933,1
